time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	susceptible (0-9) median	susceptible (0-9) lower bound	susceptible (0-9) upper bound	susceptible (10-19) median	susceptible (10-19) lower bound	susceptible (10-19) upper bound	susceptible (20-29) median	susceptible (20-29) lower bound	susceptible (20-29) upper bound	susceptible (30-39) median	susceptible (30-39) lower bound	susceptible (30-39) upper bound	susceptible (40-49) median	susceptible (40-49) lower bound	susceptible (40-49) upper bound	susceptible (50-59) median	susceptible (50-59) lower bound	susceptible (50-59) upper bound	susceptible (60-69) median	susceptible (60-69) lower bound	susceptible (60-69) upper bound	susceptible (70-79) median	susceptible (70-79) lower bound	susceptible (70-79) upper bound	susceptible (80+) median	susceptible (80+) lower bound	susceptible (80+) upper bound	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	severe (0-9) median	severe (0-9) lower bound	severe (0-9) upper bound	severe (10-19) median	severe (10-19) lower bound	severe (10-19) upper bound	severe (20-29) median	severe (20-29) lower bound	severe (20-29) upper bound	severe (30-39) median	severe (30-39) lower bound	severe (30-39) upper bound	severe (40-49) median	severe (40-49) lower bound	severe (40-49) upper bound	severe (50-59) median	severe (50-59) lower bound	severe (50-59) upper bound	severe (60-69) median	severe (60-69) lower bound	severe (60-69) upper bound	severe (70-79) median	severe (70-79) lower bound	severe (70-79) upper bound	severe (80+) median	severe (80+) lower bound	severe (80+) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	ICU (0-9) median	ICU (0-9) lower bound	ICU (0-9) upper bound	ICU (10-19) median	ICU (10-19) lower bound	ICU (10-19) upper bound	ICU (20-29) median	ICU (20-29) lower bound	ICU (20-29) upper bound	ICU (30-39) median	ICU (30-39) lower bound	ICU (30-39) upper bound	ICU (40-49) median	ICU (40-49) lower bound	ICU (40-49) upper bound	ICU (50-59) median	ICU (50-59) lower bound	ICU (50-59) upper bound	ICU (60-69) median	ICU (60-69) lower bound	ICU (60-69) upper bound	ICU (70-79) median	ICU (70-79) lower bound	ICU (70-79) upper bound	ICU (80+) median	ICU (80+) lower bound	ICU (80+) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	exposed (0-9) median	exposed (0-9) lower bound	exposed (0-9) upper bound	exposed (10-19) median	exposed (10-19) lower bound	exposed (10-19) upper bound	exposed (20-29) median	exposed (20-29) lower bound	exposed (20-29) upper bound	exposed (30-39) median	exposed (30-39) lower bound	exposed (30-39) upper bound	exposed (40-49) median	exposed (40-49) lower bound	exposed (40-49) upper bound	exposed (50-59) median	exposed (50-59) lower bound	exposed (50-59) upper bound	exposed (60-69) median	exposed (60-69) lower bound	exposed (60-69) upper bound	exposed (70-79) median	exposed (70-79) lower bound	exposed (70-79) upper bound	exposed (80+) median	exposed (80+) lower bound	exposed (80+) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	infectious (0-9) median	infectious (0-9) lower bound	infectious (0-9) upper bound	infectious (10-19) median	infectious (10-19) lower bound	infectious (10-19) upper bound	infectious (20-29) median	infectious (20-29) lower bound	infectious (20-29) upper bound	infectious (30-39) median	infectious (30-39) lower bound	infectious (30-39) upper bound	infectious (40-49) median	infectious (40-49) lower bound	infectious (40-49) upper bound	infectious (50-59) median	infectious (50-59) lower bound	infectious (50-59) upper bound	infectious (60-69) median	infectious (60-69) lower bound	infectious (60-69) upper bound	infectious (70-79) median	infectious (70-79) lower bound	infectious (70-79) upper bound	infectious (80+) median	infectious (80+) lower bound	infectious (80+) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	overflow (0-9) median	overflow (0-9) lower bound	overflow (0-9) upper bound	overflow (10-19) median	overflow (10-19) lower bound	overflow (10-19) upper bound	overflow (20-29) median	overflow (20-29) lower bound	overflow (20-29) upper bound	overflow (30-39) median	overflow (30-39) lower bound	overflow (30-39) upper bound	overflow (40-49) median	overflow (40-49) lower bound	overflow (40-49) upper bound	overflow (50-59) median	overflow (50-59) lower bound	overflow (50-59) upper bound	overflow (60-69) median	overflow (60-69) lower bound	overflow (60-69) upper bound	overflow (70-79) median	overflow (70-79) lower bound	overflow (70-79) upper bound	overflow (80+) median	overflow (80+) lower bound	overflow (80+) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative recovered (0-9) median	cumulative recovered (0-9) lower bound	cumulative recovered (0-9) upper bound	cumulative recovered (10-19) median	cumulative recovered (10-19) lower bound	cumulative recovered (10-19) upper bound	cumulative recovered (20-29) median	cumulative recovered (20-29) lower bound	cumulative recovered (20-29) upper bound	cumulative recovered (30-39) median	cumulative recovered (30-39) lower bound	cumulative recovered (30-39) upper bound	cumulative recovered (40-49) median	cumulative recovered (40-49) lower bound	cumulative recovered (40-49) upper bound	cumulative recovered (50-59) median	cumulative recovered (50-59) lower bound	cumulative recovered (50-59) upper bound	cumulative recovered (60-69) median	cumulative recovered (60-69) lower bound	cumulative recovered (60-69) upper bound	cumulative recovered (70-79) median	cumulative recovered (70-79) lower bound	cumulative recovered (70-79) upper bound	cumulative recovered (80+) median	cumulative recovered (80+) lower bound	cumulative recovered (80+) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative ICU (0-9) median	cumulative ICU (0-9) lower bound	cumulative ICU (0-9) upper bound	cumulative ICU (10-19) median	cumulative ICU (10-19) lower bound	cumulative ICU (10-19) upper bound	cumulative ICU (20-29) median	cumulative ICU (20-29) lower bound	cumulative ICU (20-29) upper bound	cumulative ICU (30-39) median	cumulative ICU (30-39) lower bound	cumulative ICU (30-39) upper bound	cumulative ICU (40-49) median	cumulative ICU (40-49) lower bound	cumulative ICU (40-49) upper bound	cumulative ICU (50-59) median	cumulative ICU (50-59) lower bound	cumulative ICU (50-59) upper bound	cumulative ICU (60-69) median	cumulative ICU (60-69) lower bound	cumulative ICU (60-69) upper bound	cumulative ICU (70-79) median	cumulative ICU (70-79) lower bound	cumulative ICU (70-79) upper bound	cumulative ICU (80+) median	cumulative ICU (80+) lower bound	cumulative ICU (80+) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative hospitalized (0-9) median	cumulative hospitalized (0-9) lower bound	cumulative hospitalized (0-9) upper bound	cumulative hospitalized (10-19) median	cumulative hospitalized (10-19) lower bound	cumulative hospitalized (10-19) upper bound	cumulative hospitalized (20-29) median	cumulative hospitalized (20-29) lower bound	cumulative hospitalized (20-29) upper bound	cumulative hospitalized (30-39) median	cumulative hospitalized (30-39) lower bound	cumulative hospitalized (30-39) upper bound	cumulative hospitalized (40-49) median	cumulative hospitalized (40-49) lower bound	cumulative hospitalized (40-49) upper bound	cumulative hospitalized (50-59) median	cumulative hospitalized (50-59) lower bound	cumulative hospitalized (50-59) upper bound	cumulative hospitalized (60-69) median	cumulative hospitalized (60-69) lower bound	cumulative hospitalized (60-69) upper bound	cumulative hospitalized (70-79) median	cumulative hospitalized (70-79) lower bound	cumulative hospitalized (70-79) upper bound	cumulative hospitalized (80+) median	cumulative hospitalized (80+) lower bound	cumulative hospitalized (80+) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound	cumulative fatality (0-9) median	cumulative fatality (0-9) lower bound	cumulative fatality (0-9) upper bound	cumulative fatality (10-19) median	cumulative fatality (10-19) lower bound	cumulative fatality (10-19) upper bound	cumulative fatality (20-29) median	cumulative fatality (20-29) lower bound	cumulative fatality (20-29) upper bound	cumulative fatality (30-39) median	cumulative fatality (30-39) lower bound	cumulative fatality (30-39) upper bound	cumulative fatality (40-49) median	cumulative fatality (40-49) lower bound	cumulative fatality (40-49) upper bound	cumulative fatality (50-59) median	cumulative fatality (50-59) lower bound	cumulative fatality (50-59) upper bound	cumulative fatality (60-69) median	cumulative fatality (60-69) lower bound	cumulative fatality (60-69) upper bound	cumulative fatality (70-79) median	cumulative fatality (70-79) lower bound	cumulative fatality (70-79) upper bound	cumulative fatality (80+) median	cumulative fatality (80+) lower bound	cumulative fatality (80+) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-08-05	99533	99334	99689	16403	16370	16428	15721	15689	15745	15414	15383	15438	14188	14159	14210	12615	12590	12635	9744	9724	9759	7770	7754	7782	5062	5052	5070	2618	2613	2622	99533	99334	99689	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	49	30	92	8	5	15	8	5	14	7	5	14	7	4	13	6	4	12	5	3	9	4	2	7	3	2	5	2	1	3	49	30	92	92	60	162	15	10	26	14	9	25	14	9	25	13	8	23	12	7	20	9	6	16	7	5	13	5	3	9	3	2	5	92	60	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	243	471	51	37	75	49	36	73	48	35	71	45	33	66	40	30	59	33	26	48	26	20	38	19	15	26	12	10	15	322	243	471	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	4	4	6	10	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	3	3	2	4	3	3	4	10	8	14	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2
2020-08-06	99516	99304	99680	16400	16365	16427	15718	15684	15744	15411	15378	15436	14185	14155	14209	12613	12586	12634	9742	9721	9758	7768	7752	7781	5061	5051	5070	2618	2612	2622	99516	99304	99680	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2	50	31	96	8	5	16	8	5	15	8	5	15	7	4	14	6	4	12	5	3	9	4	2	8	3	2	5	2	1	3	50	31	96	95	61	168	15	10	27	15	9	26	14	9	26	13	9	24	12	8	21	9	6	17	8	5	13	5	4	9	3	2	5	95	61	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	251	494	53	39	79	51	37	76	50	37	75	46	34	69	42	31	62	35	26	50	28	21	40	19	15	27	12	10	16	335	251	494	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	3	4	4	6	10	8	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3	3	2	4	3	3	4	10	8	14	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2
2020-08-07	99498	99274	99670	16397	16360	16425	15715	15680	15742	15408	15374	15435	14183	14151	14207	12611	12582	12632	9740	9718	9757	7767	7749	7780	5060	5049	5069	2617	2611	2622	99498	99274	99670	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	3	52	31	100	8	5	16	8	5	16	8	5	15	7	4	14	6	4	13	5	3	10	4	3	8	3	2	5	2	1	3	52	31	100	98	63	175	16	10	29	15	10	27	15	9	27	14	9	25	12	8	22	10	6	17	8	5	14	5	4	9	3	2	5	98	63	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	260	519	55	40	83	53	39	80	52	38	79	48	36	73	44	32	65	36	27	53	29	22	42	20	16	28	12	10	16	348	260	519	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	3	5	4	6	11	8	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3	3	2	4	4	3	5	11	8	15	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2
2020-08-08	99480	99242	99661	16394	16355	16424	15712	15675	15741	15406	15369	15434	14180	14146	14206	12608	12578	12631	9738	9715	9756	7765	7747	7779	5059	5047	5069	2617	2610	2621	99480	99242	99661	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	3	53	32	103	9	5	17	8	5	16	8	5	16	7	4	15	7	4	13	5	3	10	4	3	8	3	2	5	2	1	3	53	32	103	100	64	182	16	10	30	16	10	28	15	10	28	14	9	26	13	8	23	10	6	18	8	5	14	6	4	10	3	2	5	100	64	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	269	544	57	42	87	55	40	84	54	39	83	50	37	76	45	33	69	37	28	55	30	23	44	21	16	29	13	11	17	362	269	544	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	3	5	4	6	11	9	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3	3	2	4	4	3	5	11	9	16	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2
2020-08-09	99461	99209	99651	16391	16350	16422	15709	15669	15739	15403	15364	15432	14177	14142	14205	12606	12574	12630	9736	9712	9755	7764	7744	7779	5058	5046	5068	2616	2609	2621	99461	99209	99651	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	1	3	54	32	108	9	5	18	8	5	17	8	5	17	8	5	15	7	4	14	5	3	11	4	3	8	3	2	6	2	1	3	54	32	108	103	65	190	17	10	31	16	10	30	16	10	29	15	9	27	13	8	24	10	6	19	8	5	15	6	4	10	3	2	6	103	65	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	278	570	60	43	92	57	42	88	56	41	87	52	38	80	47	35	72	39	29	58	31	23	46	22	17	31	13	11	18	377	278	570	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	3	5	4	7	11	9	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	4	3	2	5	4	3	5	11	9	16	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2
2020-08-10	99442	99175	99641	16388	16344	16421	15706	15664	15738	15400	15358	15431	14175	14137	14203	12603	12570	12629	9735	9708	9754	7762	7741	7778	5057	5044	5068	2615	2608	2621	99442	99175	99641	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	1	3	56	33	112	9	5	18	9	5	17	9	5	17	8	5	16	7	4	14	6	3	11	4	3	9	3	2	6	2	1	3	56	33	112	106	66	197	17	11	32	16	10	31	16	10	30	15	9	28	13	8	25	10	7	19	9	5	16	6	4	10	3	2	6	106	66	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	287	598	62	45	96	60	43	93	59	42	91	54	39	84	49	36	75	40	30	60	32	24	48	22	17	32	14	11	18	392	287	598	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	2	2	2	3	5	4	7	12	9	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	4	3	3	5	4	3	5	12	9	17	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2
2020-08-11	99422	99140	99631	16385	16338	16419	15703	15659	15736	15397	15353	15429	14172	14132	14202	12601	12565	12627	9733	9705	9753	7761	7739	7777	5056	5042	5067	2615	2607	2620	99422	99140	99631	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	1	3	57	34	116	9	5	19	9	5	18	9	5	18	8	5	16	7	4	15	6	3	11	5	3	9	3	2	6	2	1	3	57	34	116	109	68	205	18	11	33	17	10	32	17	10	31	15	9	29	14	8	26	11	7	20	9	6	16	6	4	11	3	2	6	109	68	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	297	626	64	46	101	62	44	97	61	44	95	57	41	88	51	37	79	42	31	63	33	25	50	23	18	34	14	11	19	407	297	626	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	2	2	2	3	5	4	7	12	9	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	3	2	4	3	3	5	4	3	5	12	9	18	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2
2020-08-12	99401	99103	99621	16381	16332	16418	15700	15653	15735	15394	15347	15428	14169	14127	14200	12598	12561	12626	9731	9701	9752	7759	7736	7776	5055	5040	5066	2614	2606	2620	99401	99103	99621	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	1	3	59	34	120	10	5	20	9	5	19	9	5	19	8	5	17	7	4	15	6	3	12	5	3	9	3	2	6	2	1	3	59	34	120	112	69	213	18	11	35	17	11	33	17	10	33	16	10	30	14	9	27	11	7	21	9	6	17	6	4	11	4	2	6	112	69	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	306	656	67	48	106	64	46	102	63	45	100	59	42	92	53	38	83	43	32	66	34	26	52	24	18	35	14	12	20	423	306	656	6	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	2	2	2	3	6	4	8	13	10	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	3	2	4	4	3	5	4	3	6	13	10	19	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2
2020-08-13	99380	99065	99610	16378	16326	16416	15697	15647	15733	15390	15342	15426	14166	14121	14199	12596	12556	12625	9728	9698	9751	7757	7733	7775	5054	5038	5066	2614	2605	2620	99380	99065	99610	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	1	3	60	35	125	10	6	20	9	5	20	9	5	19	9	5	18	8	4	16	6	3	12	5	3	10	3	2	7	2	1	4	60	35	125	115	70	221	19	11	36	18	11	35	18	11	34	16	10	31	15	9	28	11	7	22	9	6	18	6	4	12	4	2	6	115	70	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	316	686	70	49	111	67	47	107	66	47	105	61	43	97	55	39	87	45	33	69	36	26	55	25	19	37	15	12	20	439	316	686	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	2	3	2	3	6	5	8	13	10	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	3	2	4	4	3	5	4	3	6	13	10	19	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2
2020-08-14	99359	99026	99600	16374	16320	16414	15693	15641	15731	15387	15336	15424	14163	14116	14197	12593	12551	12624	9726	9694	9750	7756	7730	7774	5053	5036	5065	2613	2604	2619	99359	99026	99600	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	3	62	35	130	10	6	21	10	5	20	9	5	20	9	5	18	8	4	16	6	4	13	5	3	10	3	2	7	2	1	4	62	35	130	119	72	230	19	11	38	18	11	36	18	11	35	17	10	33	15	9	29	12	7	23	9	6	18	6	4	12	4	2	7	119	72	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	326	718	72	51	116	70	49	112	68	48	109	63	45	101	57	41	91	47	34	72	37	27	57	26	19	38	15	12	21	455	326	718	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	3	2	4	6	5	8	14	10	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	3	2	4	4	3	6	4	4	6	14	10	20	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	2
2020-08-15	99337	98986	99589	16371	16313	16412	15690	15634	15730	15384	15329	15423	14160	14110	14196	12590	12546	12622	9724	9690	9749	7754	7726	7774	5052	5034	5065	2612	2603	2619	99337	98986	99589	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	3	64	36	135	10	6	22	10	6	21	10	5	21	9	5	19	8	5	17	6	4	13	5	3	11	3	2	7	2	1	4	64	36	135	122	73	239	20	12	39	19	11	37	19	11	37	17	10	34	15	9	30	12	7	23	10	6	19	7	4	13	4	3	7	122	73	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	337	751	75	52	122	72	51	117	71	50	115	66	46	106	59	42	95	48	35	76	38	28	60	26	20	40	16	13	22	472	337	751	6	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	3	2	4	6	5	9	14	11	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	2	5	4	3	6	5	4	6	14	11	21	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3
2020-08-16	99314	98944	99578	16367	16306	16411	15686	15628	15728	15380	15323	15421	14157	14104	14194	12587	12540	12621	9722	9686	9748	7752	7723	7773	5051	5032	5064	2612	2602	2618	99314	98944	99578	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	4	65	37	140	11	6	23	10	6	22	10	6	22	9	5	20	8	5	18	6	4	14	5	3	11	4	2	7	2	1	4	65	37	140	125	74	248	20	12	41	19	11	39	19	11	38	18	10	35	16	9	31	12	7	24	10	6	20	7	4	13	4	3	7	125	74	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	347	786	78	54	127	75	52	122	74	51	120	68	48	111	61	43	99	50	36	79	40	29	62	27	21	42	16	13	23	490	347	786	6	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	3	2	4	6	5	9	14	11	22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	2	5	4	3	6	5	4	7	14	11	22	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3
2020-08-17	99291	98900	99567	16363	16299	16409	15683	15621	15726	15377	15316	15419	14154	14098	14193	12584	12535	12619	9720	9681	9747	7750	7720	7772	5049	5029	5063	2611	2601	2618	99291	98900	99567	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	4	67	37	145	11	6	24	10	6	23	10	6	22	9	5	21	8	5	18	7	4	14	5	3	11	4	2	8	2	1	4	67	37	145	128	76	258	21	12	42	20	12	40	20	11	40	18	11	37	16	10	33	13	8	25	10	6	20	7	4	14	4	3	7	128	76	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	358	822	81	56	133	78	54	128	76	53	126	71	49	116	64	45	104	52	37	83	41	30	65	28	21	43	17	13	24	508	358	822	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	3	3	2	4	7	5	10	15	11	23	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	5	4	3	6	5	4	7	15	11	23	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3
