Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-05-12,1.9245775980487523,0.333333333,0.13741484050068092,0.0714,0,43991959.975656934,941.9896422923894,2636.745897103201,4462.2888036652075,7099.034700768409,6563
2020-05-13,1.9245775980487523,0.333333333,0.13741484050068092,0.0714,2,43991595.70609991,990.2626521992346,2764.4787871668323,4650.552460718376,7415.031247885208,6878
2020-05-14,1.9357969877486654,0.333333333,0.1382159049252547,0.0714,1,43991214.8897085,1039.991493210124,2898.182552166111,4847.936246122088,7746.118798288198,7133
2020-05-15,1.9357969877486654,0.333333333,0.1382159049252547,0.0714,2,43990812.38530655,1093.8320644315722,3039.916148664828,5054.866480346748,8094.782629011576,7478
2020-05-16,1.9332773793102758,0.333333333,0.1380360048827537,0.0714,0,43990392.29784578,1149.3088374258307,3187.476823429406,5271.9164933614165,8459.393316790822,7805
2020-05-17,1.9332773793102758,0.333333333,0.1380360048827537,0.0714,2,43989950.39587297,1206.1078648047414,3344.9939236620535,5499.502338554276,8844.49626221633,8068
2020-05-18,1.917607483594359,0.333333333,0.13691717432863726,0.0714,0,43989488.759090796,1265.7086924523394,3508.197312045461,5738.334904703747,9246.532216749209,8371
2020-05-19,1.9014329257644156,0.333333333,0.13576231089957927,0.0714,1,43989007.52757187,1324.037314314118,3680.6149210276253,5988.820192783794,9669.435113811418,8809
2020-05-20,1.9036281168847644,0.333333333,0.13591904754557219,0.0714,5,43988502.94859952,1382.2705156731943,3864.164786662946,6251.616098145166,10115.780884808111,9283
2020-05-21,1.9036281168847644,0.333333333,0.13591904754557219,0.0714,2,43987975.85575471,1446.606522382664,4051.0202589921864,6527.5174639129,10578.537722905086,9930
2020-05-22,1.9036281168847644,0.333333333,0.13591904754557219,0.0714,1,43987424.37732244,1514.8827810034204,4244.979586145497,6816.760310404942,11061.73989655044,10648
2020-05-23,1.9036281168847644,0.333333333,0.13591904754557219,0.0714,3,43986844.548798226,1586.7503787225742,4449.8489701908875,7119.851852855731,11569.700823046618,11352
2020-05-24,1.9036281168847644,0.333333333,0.13591904754557219,0.0714,4,43986235.888606064,1662.4937785078937,4665.046546097866,7437.57106932736,12102.617615425226,12075
2020-05-25,1.9058064611282972,0.333333333,0.13607458132456043,0.0714,1,43985600.99433596,1742.2234563319687,4887.126814988278,7770.655392718748,12657.782207707027,12627
